timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736960819.3830671, 1736960819.6141725, 1736960819.8167887, 1736960819.9934723, 1736960820.1628041]",1736960820.4186893,1736960820.4188218,1736960821.9749167,1736960821.9828315,1736960822.0885217,1.0,5,0.6373720169067383,0.04329395294189453,0.03342938423156738,0.24285244941711426,0.19844508171081543,0.34880495071411133,"[0.08309268951416016, 0.12415623664855957]",73031,"[3505488, 234688, 370848]","[48.0, 3.213539455847517, 5.077953197957032]",1736960822
"[1736960820.4153786, 1736960820.5909696, 1736960820.8477802, 1736960821.0085204, 1736960821.246222]",1736960821.4031098,1736960821.4037795,1736960822.772553,1736960822.7787924,1736960823.0089014,1.0,5,0.6713657379150391,0.019982337951660156,0.02991008758544922,0.15639090538024902,0.27189111709594727,0.15620064735412598,"[0.10468125343322754, 0.14381003379821777]",67812,"[3254976, 267288, 420472]","[48.0, 3.941603256060874, 6.200554474134371]",1736960823
"[1736960821.3986475, 1736960821.5577862, 1736960821.8323627, 1736960822.0364048, 1736960822.1924694]",1736960822.4061048,1736960822.4062107,1736960823.6457462,1736960823.6500287,1736960824.0151057,1.0,5,0.3887820243835449,0.014657974243164062,0.021767139434814453,0.15007638931274414,0.25777339935302734,0.1571669578552246,"[0.09303402900695801, 0.1247861385345459]",70222,"[3370656, 222104, 357368]","[48.0, 3.1628834268462875, 5.0891173706245905]",1736960824
"[1736960822.397112, 1736960822.607104, 1736960822.766893, 1736960822.981247, 1736960823.1815867]",1736960823.42676,1736960823.4268644,1736960824.3562734,1736960824.3599045,1736960825.0091243,1.0,5,0.17523932456970215,0.019248008728027344,0.03105449676513672,0.1335432529449463,0.25029611587524414,0.11620116233825684,"[0.06332850456237793, 0.09274768829345703]",56021,"[2689008, 159880, 260424]","[48.0, 2.853929776333875, 4.648685314435658]",1736960825
"[1736960823.4052153, 1736960823.6069298, 1736960823.7853582, 1736960823.9893305, 1736960824.2330008]",1736960824.4105918,1736960824.4106846,1736960825.1952105,1736960825.1988962,1736960826.0107534,1.0,5,0.20672607421875,0.01360774040222168,0.041024208068847656,0.1348559856414795,0.24843168258666992,0.14477157592773438,"[0.06636500358581543, 0.10199093818664551]",58286,"[2797728, 187144, 302280]","[48.0, 3.2107881824108704, 5.186151048279175]",1736960826
"[1736960824.4089482, 1736960824.5869286, 1736960824.7906244, 1736960824.9859793, 1736960825.183063]",1736960825.442241,1736960825.4423914,1736960826.097236,1736960826.0997596,1736960827.0102468,1.0,5,0.1719980239868164,0.01807403564453125,0.035311222076416016,0.11987829208374023,0.23682308197021484,0.10758447647094727,"[0.05222320556640625, 0.07068228721618652]",38378,"[1842144, 123480, 194360]","[48.0, 3.217468341237167, 5.064359789462713]",1736960827
"[1736960825.4389846, 1736960825.6578743, 1736960825.8662179, 1736960826.048936, 1736960826.2411692]",1736960826.447023,1736960826.4471693,1736960827.157229,1736960827.1603615,1736960828.009948,1.0,5,0.1833808422088623,0.013923406600952148,0.04327130317687988,0.10810136795043945,0.22621917724609375,0.1350727081298828,"[0.060355186462402344, 0.08697390556335449]",51667,"[2480016, 151832, 245208]","[48.0, 2.9386649118392785, 4.745930671415024]",1736960828
"[1736960826.4439337, 1736960826.678538, 1736960826.803551, 1736960827.0140264, 1736960827.2701442]",1736960827.4059353,1736960827.4060671,1736960828.1334598,1736960828.1391778,1736960829.0058837,1.0,5,0.20300698280334473,0.013117551803588867,0.04882049560546875,0.13771867752075195,0.22768902778625488,0.10539746284484863,"[0.06651735305786133, 0.10476946830749512]",56313,"[2703024, 192688, 309872]","[48.0, 3.4217321044874187, 5.502672562285795]",1736960829
"[1736960827.4030738, 1736960827.636282, 1736960827.765192, 1736960827.9996789, 1736960828.203777]",1736960828.422046,1736960828.4221933,1736960829.242473,1736960829.2467496,1736960830.0091934,1.0,5,0.20150518417358398,0.018164396286010742,0.03486061096191406,0.15758037567138672,0.27581262588500977,0.11076831817626953,"[0.08232283592224121, 0.12935352325439453]",67573,"[3243504, 239152, 381840]","[48.0, 3.5391650511298893, 5.650777677474731]",1736960830
"[1736960828.4189332, 1736960828.650712, 1736960828.7855198, 1736960829.025841, 1736960829.2316654]",1736960829.3893774,1736960829.3895147,1736960830.3378403,1736960830.3472686,1736960831.0088246,1.0,5,0.2323300838470459,0.017859458923339844,0.05664825439453125,0.16468286514282227,0.2714548110961914,0.16393494606018066,"[0.10481429100036621, 0.15798163414001465]",74229,"[3562992, 291304, 464104]","[48.0, 3.9243961255035096, 6.252327257540854]",1736960831
