timestamps_capturing,timestamps_sampling,timestamps_codec_start,timestamps_codec_end,timestamps_media_server_received,timestamps_server_published,segment_duration,frame_rate,time_measurements_analysis,time_measurements_hyper_analysis,time_measurements_factorized_model,time_measurements_hyper_synthesis,time_measurements_geometry_compression,time_measurements_gaussian_model,time_measurements_bitstream_writing,gop_info_num_points,gop_info_bandwidth,gop_info_bpp,ID
"[1736960728.149457, 1736960728.3805623, 1736960728.5831785, 1736960728.7598622, 1736960728.929194]",1736960729.191146,1736960729.1917286,1736960731.0518293,1736960731.063222,1736960731.1784263,1.0,5,0.6846539974212646,0.04432415962219238,0.09857916831970215,0.29100489616394043,0.228118896484375,0.26782870292663574,"[0.07977533340454102, 0.12685847282409668]",73031,"[3505488, 234688, 370848]","[48.0, 3.213539455847517, 5.077953197957032]",1736960731
"[1736960729.1817684, 1736960729.3573594, 1736960729.61417, 1736960729.7749102, 1736960730.0126119]",1736960730.1687288,1736960730.1688643,1736960731.589153,1736960731.5951047,1736960732.0086658,1.0,5,0.502251386642456,0.04705452919006348,0.04976487159729004,0.38263654708862305,0.44423675537109375,0.15980935096740723,"[0.0971381664276123, 0.14003658294677734]",67812,"[3254976, 267288, 420472]","[48.0, 3.941603256060874, 6.200554474134371]",1736960732
"[1736960730.1650374, 1736960730.324176, 1736960730.5987525, 1736960730.8027947, 1736960730.9588592]",1736960731.1651232,1736960731.165185,1736960732.4240243,1736960732.4297645,1736960733.00644,1.0,5,0.5885004997253418,0.023580312728881836,0.04641842842102051,0.15212130546569824,0.28513121604919434,0.14703798294067383,"[0.0905599594116211, 0.12193655967712402]",70222,"[3370656, 222104, 357368]","[48.0, 3.1628834268462875, 5.0891173706245905]",1736960733
"[1736960731.1635017, 1736960731.373494, 1736960731.5332828, 1736960731.7476368, 1736960731.9479766]",1736960732.1743534,1736960732.174443,1736960733.1257293,1736960733.1301155,1736960734.0093422,1.0,5,0.18476271629333496,0.013261795043945312,0.025461673736572266,0.12865376472473145,0.23368096351623535,0.11586594581604004,"[0.06117582321166992, 0.09104204177856445]",56021,"[2689008, 159880, 260424]","[48.0, 2.853929776333875, 4.648685314435658]",1736960734
"[1736960732.171605, 1736960732.3733196, 1736960732.551748, 1736960732.7557204, 1736960732.9993906]",1736960733.1781297,1736960733.1782641,1736960733.9524076,1736960733.957091,1736960735.0126054,1.0,5,0.18947529792785645,0.013176441192626953,0.03489995002746582,0.13217806816101074,0.24378037452697754,0.14435338973999023,"[0.07632875442504883, 0.10322904586791992]",58286,"[2797728, 187144, 302280]","[48.0, 3.2107881824108704, 5.186151048279175]",1736960735
"[1736960733.175338, 1736960733.3533185, 1736960733.5570142, 1736960733.7523692, 1736960733.9494529]",1736960734.2076452,1736960734.207744,1736960734.8654063,1736960734.8690453,1736960736.0093143,1.0,5,0.16441845893859863,0.017120838165283203,0.0446319580078125,0.11751890182495117,0.24096131324768066,0.11494040489196777,"[0.05724000930786133, 0.06681966781616211]",38378,"[1842144, 123480, 194360]","[48.0, 3.217468341237167, 5.064359789462713]",1736960736
"[1736960734.2053745, 1736960734.4242642, 1736960734.6326077, 1736960734.8153257, 1736960735.007559]",1736960735.2133284,1736960735.2135353,1736960735.9742324,1736960735.9783971,1736960737.0113757,1.0,5,0.20060133934020996,0.02063775062561035,0.04677700996398926,0.12431550025939941,0.2604672908782959,0.1297008991241455,"[0.06320571899414062, 0.08815836906433105]",51667,"[2480016, 151832, 245208]","[48.0, 2.9386649118392785, 4.745930671415024]",1736960737
"[1736960735.2103236, 1736960735.444928, 1736960735.5699408, 1736960735.7804163, 1736960736.036534]",1736960736.1725035,1736960736.172749,1736960736.94816,1736960736.9523463,1736960738.0092034,1.0,5,0.20960378646850586,0.020514249801635742,0.054225921630859375,0.14630937576293945,0.253737211227417,0.11496305465698242,"[0.07190942764282227, 0.10516500473022461]",56313,"[2703024, 192688, 309872]","[48.0, 3.4217321044874187, 5.502672562285795]",1736960738
"[1736960736.1694636, 1736960736.4026718, 1736960736.5315819, 1736960736.7660687, 1736960736.970167]",1736960737.1890092,1736960737.1891506,1736960738.0853946,1736960738.0912263,1736960739.0103133,1.0,5,0.22404241561889648,0.014021873474121094,0.0381622314453125,0.1472458839416504,0.2662663459777832,0.16346240043640137,"[0.09053707122802734, 0.1334986686706543]",67573,"[3243504, 239152, 381840]","[48.0, 3.5391650511298893, 5.650777677474731]",1736960739
"[1736960737.185323, 1736960737.4171019, 1736960737.5519097, 1736960737.7922308, 1736960737.9980552]",1736960738.1559882,1736960738.1561344,1736960739.1425705,1736960739.1496809,1736960740.009503,1.0,5,0.22361326217651367,0.026969194412231445,0.058087825775146484,0.1729269027709961,0.3197205066680908,0.15768742561340332,"[0.10521173477172852, 0.1617412567138672]",74229,"[3562992, 291304, 464104]","[48.0, 3.9243961255035096, 6.252327257540854]",1736960740
"[1736960738.1527662, 1736960738.3661606, 1736960738.5653098, 1736960738.7790487, 1736960738.9587207]",1736960739.1515791,1736960739.15168,1736960739.9837255,1736960739.9878068,1736960741.0167537,1.0,5,0.2078099250793457,0.02266383171081543,0.03420543670654297,0.14611244201660156,0.2658240795135498,0.14254140853881836,"[0.08181047439575195, 0.12111520767211914]",64256,"[3084288, 221464, 352344]","[48.0, 3.4465886454183265, 5.483441235059761]",1736960741
"[1736960739.1496413, 1736960739.3464127, 1736960739.5514753, 1736960739.7467136, 1736960739.9397693]",1736960740.2097168,1736960740.209878,1736960740.962288,1736960740.9663994,1736960742.0131536,1.0,5,0.2087705135345459,0.021089792251586914,0.034613609313964844,0.1260511875152588,0.25074148178100586,0.10814571380615234,"[0.06839346885681152, 0.09576988220214844]",56998,"[2735904, 169056, 272288]","[48.0, 2.9659988069756835, 4.777150075441243]",1736960742
"[1736960740.20619, 1736960740.3644977, 1736960740.5858226, 1736960740.79577, 1736960740.9778817]",1736960741.170628,1736960741.1707811,1736960741.892752,1736960741.8967118,1736960743.0063012,1.0,5,0.17899537086486816,0.012082338333129883,0.03316903114318848,0.12655329704284668,0.23649168014526367,0.12762951850891113,"[0.0652318000793457, 0.09460616111755371]",55112,"[2645376, 167736, 270520]","[48.0, 3.0435476847147624, 4.908549862098998]",1736960743
"[1736960741.1671216, 1736960741.382784, 1736960741.6015618, 1736960741.7541947, 1736960741.9397197]",1736960742.209481,1736960742.2096243,1736960742.9724472,1736960742.976725,1736960744.0128033,1.0,5,0.20427346229553223,0.013341665267944336,0.034940481185913086,0.12645649909973145,0.2389216423034668,0.13500714302062988,"[0.07345271110534668, 0.09438133239746094]",59647,"[2863056, 167024, 268656]","[48.0, 2.8002078897513707, 4.504099116468557]",1736960744
"[1736960742.206468, 1736960742.4218843, 1736960742.565588, 1736960742.838047, 1736960743.0295386]",1736960743.1570969,1736960743.1572378,1736960743.919521,1736960743.923621,1736960745.011973,1.0,5,0.18761157989501953,0.010558366775512695,0.04729723930358887,0.13843941688537598,0.2613396644592285,0.1295640468597412,"[0.07284092903137207, 0.09595632553100586]",56677,"[2720496, 165088, 266432]","[48.0, 2.912786491875011, 4.700883956455]",1736960745
"[1736960743.1542737, 1736960743.3568802, 1736960743.5830982, 1736960743.7698603, 1736960743.9672453]",1736960744.1552773,1736960744.1554224,1736960744.9253166,1736960744.9296691,1736960746.0176783,1.0,5,0.19595670700073242,0.019894838333129883,0.042189598083496094,0.13419151306152344,0.25825953483581543,0.13306760787963867,"[0.07293033599853516, 0.09205746650695801]",56936,"[2732928, 160904, 259688]","[48.0, 2.8260503020935785, 4.561051004636785]",1736960746
"[1736960744.152315, 1736960744.3532822, 1736960744.5482552, 1736960744.757175, 1736960744.9440086]",1736960745.2102525,1736960745.2103984,1736960745.9346569,1736960745.9378104,1736960747.00969,1.0,5,0.17510628700256348,0.015314579010009766,0.044335126876831055,0.12990307807922363,0.25145936012268066,0.12331199645996094,"[0.0630795955657959, 0.093048095703125]",55322,"[2655456, 166040, 267704]","[48.0, 3.001337623368642, 4.839015219984816]",1736960747
"[1736960745.2070768, 1736960745.3779027, 1736960745.608412, 1736960745.769185, 1736960746.004935]",1736960746.2144916,1736960746.2146277,1736960746.999242,1736960747.0026596,1736960748.0086982,1.0,5,0.2053537368774414,0.02117753028869629,0.044855356216430664,0.13619112968444824,0.2633249759674072,0.1351776123046875,"[0.06535720825195312, 0.09477710723876953]",55975,"[2686800, 168984, 271864]","[48.0, 3.018919160339437, 4.856882536846807]",1736960748
"[1736960746.2115731, 1736960746.413563, 1736960746.6202664, 1736960746.8496695, 1736960747.037011]",1736960747.1827185,1736960747.1828601,1736960747.964779,1736960747.9680295,1736960749.005299,1.0,5,0.2040085792541504,0.01403665542602539,0.04467153549194336,0.13330554962158203,0.25606584548950195,0.13202238082885742,"[0.07189369201660156, 0.10240912437438965]",55586,"[2668128, 181792, 292576]","[48.0, 3.2704637858453567, 5.263483610981182]",1736960749
"[1736960747.1796787, 1736960747.407939, 1736960747.552602, 1736960747.8004222, 1736960747.950978]",1736960748.1623592,1736960748.162835,1736960749.0726945,1736960749.0798104,1736960750.0118113,1.0,5,0.24352669715881348,0.014978647232055664,0.04632830619812012,0.14326691627502441,0.26003551483154297,0.15602469444274902,"[0.09314274787902832, 0.13954734802246094]",79943,"[3837264, 253352, 407144]","[48.0, 3.169158025092879, 5.092928711707091]",1736960750
"[1736960748.1590874, 1736960748.3080847, 1736960748.5536447, 1736960748.7890356, 1736960748.9836853]",1736960749.1950395,1736960749.195198,1736960750.0065207,1736960750.0123696,1736960751.0106127,1.0,5,0.21412348747253418,0.02148151397705078,0.04839062690734863,0.15466809272766113,0.2552375793457031,0.135725736618042,"[0.07527565956115723, 0.11241626739501953]",65854,"[3160992, 204048, 326736]","[48.0, 3.098490600419109, 4.961520940261791]",1736960751
"[1736960749.192024, 1736960749.4113445, 1736960749.6129591, 1736960749.769243, 1736960749.9651797]",1736960750.1671414,1736960750.1672952,1736960751.0159967,1736960751.0208948,1736960752.0101762,1.0,5,0.22550606727600098,0.021349430084228516,0.04981231689453125,0.13683605194091797,0.27750587463378906,0.13833403587341309,"[0.07882070541381836, 0.11028933525085449]",65867,"[3161616, 197072, 317008]","[48.0, 2.9919686641261936, 4.81285013739809]",1736960752
"[1736960750.164176, 1736960750.3387148, 1736960750.5443313, 1736960750.7946901, 1736960750.9981732]",1736960751.159485,1736960751.159636,1736960752.0076375,1736960752.0117896,1736960753.0055783,1.0,5,0.22361063957214355,0.019733667373657227,0.04980802536010742,0.13572049140930176,0.27626585960388184,0.14200544357299805,"[0.07982778549194336, 0.10381031036376953]",63689,"[3057072, 185752, 299832]","[48.0, 2.9165475984863947, 4.707751731068159]",1736960753
"[1736960751.1561089, 1736960751.3940396, 1736960751.5202117, 1736960751.729993, 1736960751.9403255]",1736960752.2220929,1736960752.2222419,1736960753.059374,1736960753.0640752,1736960754.005596,1.0,5,0.22049236297607422,0.02223658561706543,0.04278755187988281,0.1324315071105957,0.266340970993042,0.14533734321594238,"[0.08358454704284668, 0.10401129722595215]",61565,"[2955120, 185792, 300704]","[48.0, 3.0178185657435233, 4.884333631121579]",1736960754
"[1736960752.2189858, 1736960752.4430888, 1736960752.6462104, 1736960752.7905302, 1736960752.9960904]",1736960753.2088437,1736960753.208998,1736960754.0138068,1736960754.017575,1736960755.0050943,1.0,5,0.19377946853637695,0.012002229690551758,0.04832029342651367,0.1426708698272705,0.2726480960845947,0.14188814163208008,"[0.07140278816223145, 0.10270214080810547]",63689,"[3057072, 185016, 299352]","[48.0, 2.904991442792319, 4.700215107789414]",1736960755
"[1736960753.2057042, 1736960753.4303963, 1736960753.5858245, 1736960753.8027964, 1736960754.005157]",1736960754.208674,1736960754.2088192,1736960755.0598233,1736960755.066379,1736960756.006072,1.0,5,0.22266244888305664,0.023638248443603516,0.0380856990814209,0.1419694423675537,0.26873278617858887,0.14662861824035645,"[0.08043360710144043, 0.10869264602661133]",67893,"[3258864, 195240, 314792]","[48.0, 2.8757014714329903, 4.6365899282694825]",1736960756
"[1736960754.2055569, 1736960754.428967, 1736960754.6358533, 1736960754.792717, 1736960754.9930327]",1736960755.190041,1736960755.1901789,1736960756.0113795,1736960756.017328,1736960757.0057135,1.0,5,0.1891193389892578,0.019353628158569336,0.04954099655151367,0.1453227996826172,0.27730655670166016,0.15033245086669922,"[0.07798171043395996, 0.10416126251220703]",65529,"[3145392, 188728, 305080]","[48.0, 2.880068366677349, 4.655648644111768]",1736960757
"[1736960755.1869264, 1736960755.4139426, 1736960755.5714428, 1736960755.7526286, 1736960755.9759598]",1736960756.2066646,1736960756.2068462,1736960757.0766954,1736960757.0833178,1736960758.0107932,1.0,5,0.20877456665039062,0.022416114807128906,0.04223227500915527,0.15339875221252441,0.28255367279052734,0.14823126792907715,"[0.08533668518066406, 0.12517952919006348]",74689,"[3585072, 228824, 367512]","[48.0, 3.063690771064012, 4.920563938464834]",1736960758
"[1736960756.2032187, 1736960756.4374282, 1736960756.5844166, 1736960756.8188164, 1736960757.0340242]",1736960757.1813228,1736960757.1814618,1736960758.15788,1736960758.1657999,1736960759.0123818,1.0,5,0.22450876235961914,0.026157855987548828,0.06181001663208008,0.1650862693786621,0.28333139419555664,0.16132140159606934,"[0.11432600021362305, 0.16810870170593262]",78637,"[3774576, 302464, 483680]","[48.0, 3.8463318793951955, 6.15079415542302]",1736960759
"[1736960757.178299, 1736960757.3883886, 1736960757.5999265, 1736960757.8045545, 1736960757.9775937]",1736960758.1575384,1736960758.1602836,1736960758.9944255,1736960758.9978764,1736960760.011127,1.0,5,0.22478032112121582,0.013903617858886719,0.05001711845397949,0.14469003677368164,0.23741960525512695,0.1490330696105957,"[0.09182262420654297, 0.11876988410949707]",54848,"[2632704, 222048, 350144]","[48.0, 4.0484247374562425, 6.38389731621937]",1736960760
"[1736960758.1559978, 1736960758.3414528, 1736960758.559305, 1736960758.76428, 1736960758.9418244]",1736960759.2102816,1736960759.210426,1736960759.837387,1736960759.8403113,1736960761.010282,1.0,5,0.16940951347351074,0.019546031951904297,0.034317970275878906,0.09773921966552734,0.2074573040008545,0.11053752899169922,"[0.05352592468261719, 0.06879067420959473]",37698,"[1809504, 112944, 177168]","[48.0, 2.9960210090720993, 4.699665764762057]",1736960761
"[1736960759.208057, 1736960759.4278026, 1736960759.5671017, 1736960759.787327, 1736960760.0058897]",1736960760.2147498,1736960760.2149355,1736960760.8761642,1736960760.8788939,1736960762.0091188,1.0,5,0.17853212356567383,0.018420934677124023,0.03268003463745117,0.1043550968170166,0.21628093719482422,0.12344932556152344,"[0.05307316780090332, 0.0722956657409668]",41036,"[1969728, 117872, 186576]","[48.0, 2.8724047178087533, 4.546641972901842]",1736960762
"[1736960760.2116265, 1736960760.376044, 1736960760.5833652, 1736960760.821297, 1736960761.0467074]",1736960761.2038097,1736960761.2039557,1736960762.0929723,1736960762.0976024,1736960763.010866,1.0,5,0.20664143562316895,0.023167848587036133,0.05101203918457031,0.14317798614501953,0.28554582595825195,0.1586759090423584,"[0.09311437606811523, 0.12622928619384766]",70986,"[3407328, 229560, 364792]","[48.0, 3.233877102527259, 5.138928802862536]",1736960763
"[1736960761.2008004, 1736960761.366443, 1736960761.6235516, 1736960761.7877207, 1736960762.0141366]",1736960762.1650918,1736960762.1652434,1736960763.0262623,1736960763.0303512,1736960764.0103073,1.0,5,0.20945167541503906,0.022345542907714844,0.04842519760131836,0.14571404457092285,0.284914493560791,0.14664125442504883,"[0.08249235153198242, 0.11955046653747559]",70519,"[3384912, 217600, 348320]","[48.0, 3.085693217430763, 4.939378039960862]",1736960764
"[1736960762.1618803, 1736960762.37889, 1736960762.5394943, 1736960762.7795682, 1736960762.9763455]",1736960763.2060401,1736960763.206195,1736960764.089481,1736960764.0947382,1736960765.00968,1.0,5,0.2192671298980713,0.012944936752319336,0.04921746253967285,0.13146018981933594,0.2585880756378174,0.1674947738647461,"[0.09283256530761719, 0.12546229362487793]",75190,"[3609120, 225208, 364728]","[48.0, 2.99518552999069, 4.850751429711398]",1736960765
"[1736960763.2019253, 1736960763.4427855, 1736960763.5947607, 1736960763.7656474, 1736960763.9767566]",1736960764.1902442,1736960764.1904013,1736960765.158468,1736960765.1647153,1736960766.0112493,1.0,5,0.25407838821411133,0.013582468032836914,0.04564332962036133,0.17018485069274902,0.30122971534729004,0.1509385108947754,"[0.09230875968933105, 0.14624381065368652]",80013,"[3840624, 256256, 417792]","[48.0, 3.202679564570757, 5.2215514978815945]",1736960766
"[1736960764.1869326, 1736960764.392511, 1736960764.6008074, 1736960764.808201, 1736960765.008977]",1736960765.217584,1736960765.217728,1736960766.0690763,1736960766.0732265,1736960767.0118113,1.0,5,0.22159934043884277,0.024283170700073242,0.053171396255493164,0.14736652374267578,0.25173521041870117,0.15947723388671875,"[0.0828855037689209, 0.11646080017089844]",58805,"[2822640, 196960, 317920]","[48.0, 3.3493750531417397, 5.406342998044384]",1736960767
"[1736960765.2148201, 1736960765.470136, 1736960765.6494794, 1736960765.7868667, 1736960766.0114002]",1736960766.21757,1736960766.2177114,1736960766.9144943,1736960766.9171612,1736960768.0122857,1.0,5,0.1842803955078125,0.01246023178100586,0.04085731506347656,0.11779379844665527,0.23658394813537598,0.12169337272644043,"[0.062224388122558594, 0.07719659805297852]",47393,"[2274864, 124640, 200896]","[48.0, 2.629924250416728, 4.238938239824447]",1736960768
"[1736960766.214331, 1736960766.4279964, 1736960766.6211343, 1736960766.8197656, 1736960767.0170767]",1736960767.153793,1736960767.153948,1736960767.9434202,1736960767.9482021,1736960769.008785,1.0,5,0.21124744415283203,0.013530254364013672,0.044199466705322266,0.13665294647216797,0.26165103912353516,0.13947319984436035,"[0.07074499130249023, 0.09013223648071289]",59743,"[2867664, 160688, 264208]","[48.0, 2.6896540180439548, 4.422409319920326]",1736960769
"[1736960767.1495159, 1736960767.3737645, 1736960767.5284877, 1736960767.7711554, 1736960767.9189506]",1736960768.2162228,1736960768.216365,1736960769.0113194,1736960769.0181427,1736960770.0081928,1.0,5,0.20118999481201172,0.0184171199798584,0.03382372856140137,0.13909387588500977,0.2601432800292969,0.1319129467010498,"[0.07164216041564941, 0.11184883117675781]",75287,"[3613776, 197592, 323832]","[48.0, 2.624516848858369, 4.301300357299401]",1736960770
"[1736960768.2132883, 1736960768.4311938, 1736960768.5772161, 1736960768.8002245, 1736960769.006358]",1736960769.154094,1736960769.1542497,1736960770.0225186,1736960770.025959,1736960771.0062962,1.0,5,0.23353815078735352,0.02350902557373047,0.04645705223083496,0.13234877586364746,0.26315784454345703,0.15575766563415527,"[0.08040976524353027, 0.11791014671325684]",71771,"[3445008, 206144, 333888]","[48.0, 2.8722464505162253, 4.6521296902648706]",1736960771
"[1736960769.1500304, 1736960769.3655984, 1736960769.5259786, 1736960769.7531936, 1736960769.9782667]",1736960770.1979754,1736960770.1981692,1736960771.088251,1736960771.0943887,1736960772.0073082,1.0,5,0.21750783920288086,0.024698734283447266,0.055315256118774414,0.16027569770812988,0.2718851566314697,0.15542936325073242,"[0.09159517288208008, 0.13303136825561523]",77611,"[3725328, 236752, 384464]","[48.0, 3.050495419463736, 4.953730785584518]",1736960772
"[1736960770.1941414, 1736960770.4122808, 1736960770.6050968, 1736960770.787369, 1736960770.9912558]",1736960771.2136464,1736960771.2137961,1736960772.2131057,1736960772.2189832,1736960773.0115128,1.0,5,0.24650001525878906,0.022400856018066406,0.037569284439086914,0.15755057334899902,0.2853705883026123,0.19678997993469238,"[0.10078883171081543, 0.1503145694732666]",86866,"[4169568, 262248, 428776]","[48.0, 3.018994773559275, 4.9360624410010825]",1736960773
